author;contributors;created_at;description;description2;industry;language_primary;languages;license;link;ml_detected;ml_libs;ml_tags;ml_terms;name;pushed_at;scraped_at;stars;stars_score;title;type
fastai;0;2018-05-18 14:22:58;Jupyter Notebooks for Computational Linear Algebra course, taught summer 2018 in USF MSDS program;Jupyter Notebooks for Computational Linear Algebra course, taught summer 2018 in USF MSDS program;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/fastai/numerical-linear-algebra-v2;1.0;['pattern', 'pytorch', 'skimage', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'CNN', 'CV', 'Classification', 'DL', 'Linear Regression', 'ML', 'NN', 'RL', 'RNN', 'Recommender', 'Regression'];['deep learning', 'gradient descent', 'linear regression', 'machine learning', 'model', 'predict', 'rank', 'regression'];;2018-07-05 01:31:49;2020-12-20 09:08:39;236.0;0.56;numerical-linear-algebra-v2;
fastmachinelearning;2;2020-06-02 12:59:21;Tutorial notebooks for hls4ml;Tutorial notebooks for hls4ml;;Jupyter Notebook;['Jupyter Notebook: 91.7%', 'Python: 3.5%', 'Dockerfile: 2.7%', 'Shell: 2.1%'];;https://github.com/fastmachinelearning/hls4ml-tutorial;1.0;['keras', 'sklearn', 'tensorflow'];['Classification', 'ML', 'NN', 'ReLu'];['AI', 'CV'];;2020-11-02 13:54:19;2020-12-19 23:52:21;31.0;0.405;hls4ml-tutorial;
FayeL37;0;2017-06-17 07:27:13;;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/FayeL37/python_notebook;0.8;['tensorflow'];['ML'];[];;2020-10-16 18:09:29;2020-12-20 09:50:29;0.0;0.0;python_notebook;
fchollet;3;2017-09-05 19:47:56;"Jupyter notebooks for the code samples of the book ""Deep Learning with Python""";"Jupyter notebooks for the code samples of the book ""Deep Learning with Python""";;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/fchollet/deep-learning-with-python-notebooks;1.0;['keras', 'pattern', 'vocabulary'];['AI', 'Bayesian', 'CNN', 'CV', 'Classification', 'DL', 'GAN', 'GRU', 'LSTM', 'Logistic Regression', 'ML', 'Machine Translation', 'NLP', 'NN', 'RL', 'RNN', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Sentiment Analysis', 'Text Classification', 'VGG'];['GAN', 'NN', 'RNN', 'classif', 'deep learning', 'fit', 'lstm', 'neural network', 'predict', 'train'];;2020-09-30 20:20:28;2020-12-19 22:46:06;11951.0;0.755;deep-learning-with-python-notebooks;
FCTweedie;3;2015-01-19 23:25:33;NLTK notebook;NLTK notebook;;;[];;https://github.com/FCTweedie/NLTK;0.8;['nltk', 'pattern', 'vocabulary'];['ML', 'NLP'];[];;2015-12-02 04:45:44;2020-12-19 22:54:49;11.0;0.311;NLTK;
felixcheung;0;2015-04-18 07:27:33;Some notebook examples related to Apache Spark, IPython / Jupyter, Zeppelin;Some notebook examples related to Apache Spark, IPython / Jupyter, Zeppelin;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];Apache-2.0;https://github.com/felixcheung/spark-notebook-examples;0.8;['statsmodels'];['AI', 'K-Means', 'ML', 'Recommender'];[];;2016-05-13 04:18:02;2020-12-19 23:58:34;48.0;0.442;spark-notebook-examples;
floydhub;0;2017-02-16 12:14:27;Tensorflow Notebook Examples and Tutorials;Tensorflow Notebook Examples and Tutorials;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/floydhub/tensorflow-notebooks-examples;1.0;['tensorflow'];['Classification', 'DL', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'RNN', 'ReLu', 'Regression'];['CNN', 'NN', 'RNN', 'alexnet', 'autoencoder', 'classif', 'computer vision', 'convolutional neural network', 'layer', 'linear regression', 'logistic regression', 'loss', 'lstm', 'machine learning', 'model', 'natural language processing', 'neural network', 'recommend', 'recommender', 'recurrent neural network', 'regression', 'reinforcement learning', 'train', 'vgg'];;2019-05-13 20:57:15;2020-12-20 09:32:56;61.0;0.462;tensorflow-notebooks-examples;
fluentpython;2;2016-05-31 23:25:19;Jupyter Notebooks with Fluent Python examples;Jupyter Notebooks with Fluent Python examples;;Python;['Python: 90.6%', 'Jupyter Notebook: 7.5%', 'Other: 1.9%'];MIT;https://github.com/fluentpython/notebooks;0.8;['caffe', 'pattern'];['AI', 'ANN', 'DL', 'ML', 'NER', 'NN', 'RL'];[];;2016-06-01 00:41:43;2020-12-19 23:19:35;185.0;0.543;notebooks;
FugroRoames;0;2017-11-15 23:07:08;Public Jupyter notebooks from Fugro Roames;Public Jupyter notebooks from Fugro Roames;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/FugroRoames/RoamesNotebooks;0.8;['pattern', 'tensorflow'];['Classification', 'DL', 'ML', 'Recommender'];[];;2019-03-07 00:15:24;2020-12-19 23:57:06;26.0;0.39;RoamesNotebooks;
gabehollombe-aws;2;2018-09-26 02:32:23;;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/gabehollombe-aws/jupyter-notebooks;0.8;['mxnet'];['Classification', 'DL', 'ML', 'NN'];[];;2019-02-14 01:47:12;2020-12-19 22:20:28;45.0;0.437;jupyter-notebooks;
gammapy;28;2014-05-19 17:12:49;Gammapy extras (datasets, notebooks, ...);Gammapy extras (datasets, notebooks, ...);;Jupyter Notebook;['Jupyter Notebook: 96.6%', 'Python: 3.3%', 'Shell: 0.1%'];;https://github.com/gammapy/gammapy-extra;1.0;['tensorflow'];['AI', 'DL', 'ML', 'NER', 'RL'];['DL', 'fit', 'model', 'test data'];;2020-12-04 09:00:55;2020-12-19 23:50:49;7.0;0.268;gammapy-extra;
gaoxuesong;0;2018-02-23 15:50:07;Keras  Python;Keras Ã¥Â¿Â«Ã©ÂÂÃ¤Â¸ÂÃ¦ÂÂÃ¢ÂÂÃ¢ÂÂÃ¥ÂÂºÃ¤ÂºÂ Python Ã§ÂÂÃ¦Â·Â±Ã¥ÂºÂ¦Ã¥Â­Â¦Ã¤Â¹Â Ã¥Â®ÂÃ¦ÂÂ;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/gaoxuesong/KerasNotebook;0.8;['keras', 'sklearn', 'statsmodels'];['CNN', 'CV', 'LSTM', 'ML', 'NN', 'ReLu', 'VGG'];[];;2018-02-23 19:24:42;2020-12-20 10:40:12;24.0;0.383;KerasNotebook;
gclouduniverse;4;2019-03-12 18:42:15;Fully Configured Example of CI/CD For Notebooks On Top Of GCP;Fully Configured Example of CI/CD For Notebooks On Top Of GCP;;Jupyter Notebook;['Jupyter Notebook: 97.5%', 'Shell: 1.4%', 'Python: 1.1%'];;https://github.com/gclouduniverse/notebooks-ci-showcase;1.0;['sklearn'];['Regression'];['AI', 'DL', 'deep learning', 'train'];;2020-12-22 02:05:52;2020-12-19 22:54:47;21.0;0.371;notebooks-ci-showcase;
gdsaxton;0;2015-07-03 19:01:15;ipython notebooks for analyzing Twitter data;ipython notebooks for analyzing Twitter data;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/gdsaxton/PANDAS;1.0;['pattern', 'statsmodels'];['AI', 'Classification', 'DL', 'GAN', 'LSTM', 'Logistic Regression', 'ML', 'NER', 'NN', 'RL', 'Recommender', 'Regression'];['recommend'];;2020-11-10 23:08:03;2020-12-20 09:40:41;45.0;0.437;PANDAS;
gee-community;0;2020-02-05 17:08:56;Repository to place example notebooks for Deep Learning applications with TensorFlow and Earth Engine.;Repository to place example notebooks for Deep Learning applications with TensorFlow and Earth Engine.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/gee-community/ee-tensorflow-notebooks;1.0;['keras', 'pattern', 'sklearn', 'tensorflow'];['AI', 'CNN', 'DL', 'LSTM', 'NN', 'RNN', 'ReLu', 'U-Net', 'VGG'];['deep learning'];;2020-04-01 21:53:38;2020-12-19 23:26:50;41.0;0.429;ee-tensorflow-notebooks;
geohot;3;2019-04-04 18:47:27;Some ipython notebooks implementing AI algorithms;Some ipython notebooks implementing AI algorithms;;Jupyter Notebook;['Jupyter Notebook: 99.4%', 'Python: 0.6%'];;https://github.com/geohot/ai-notebooks;1.0;['keras', 'pytorch', 'tensorflow'];['AI', 'Classification', 'DL', 'GAN', 'NN', 'ReLu'];['ML'];;2020-12-02 09:31:18;2020-12-19 22:22:51;436.0;0.598;ai-notebooks;
GeoscienceAustralia;32;2018-02-27 08:26:30;Repository for Digital Earth Australia Jupyter Notebooks: tools and workflows for geospatial analysis with Open Data Cube and xarray;Repository for Digital Earth Australia Jupyter Notebooks: tools and workflows for geospatial analysis with Open Data Cube and xarray;;Jupyter Notebook;['Jupyter Notebook: 99.7%', 'Python: 0.3%'];Apache-2.0;https://github.com/GeoscienceAustralia/dea-notebooks;1.0;['pattern', 'skimage', 'sklearn', 'statsmodels'];['AI', 'CV', 'Classification', 'Clustering', 'Decision Tree', 'Image Segmentation', 'K-Means', 'Linear Regression', 'ML', 'RL', 'Recommender', 'Regression', 'Supervised Learning', 'Unsupervised learning'];['recommend'];;2020-12-18 00:24:24;2020-12-20 09:18:52;123.0;0.515;dea-notebooks;
GeostatisticsLessons;0;2018-02-10 21:53:27;These are python notebooks accompanying Lessons available at GeostatisticsLessons.com;These are python notebooks accompanying Lessons available at GeostatisticsLessons.com;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/GeostatisticsLessons/GeostatisticsLessonsNotebooks;1.0;['sklearn', 'statsmodels'];['Clustering'];['model'];;2020-06-24 16:42:11;2020-12-19 22:36:50;16.0;0.346;GeostatisticsLessonsNotebooks;
Germey;0;2017-03-21 13:45:53;Python3 WebSpider Notebooks;Python3 WebSpider Notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/Germey/Python3NoteBooks;0.8;['pattern'];['ML', 'RL'];[];;2017-04-06 09:30:18;2020-12-20 10:19:53;14.0;0.334;Python3NoteBooks;
getmrinal;0;2018-04-12 09:29:50;Karma of Humans is AI;Karma of Humans is AI;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/getmrinal/ML-Notebook;1.0;['nltk', 'sklearn', 'tensorflow'];['Classification', 'Decision Tree', 'KNN', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'Random Forest', 'ReLu', 'Regression'];['AI', 'KNN', 'ML', 'NN', 'classif', 'decision tree', 'gradient descent', 'linear regression', 'machine learning', 'naive bayes', 'predict', 'random forest', 'regression', 'text classification'];;2020-03-09 10:23:41;2020-12-20 09:22:22;13.0;0.327;ML-Notebook;
GFigure;0;2018-04-21 13:37:07;Python 2017  Python for Data Analysis, 2nd Edition;Ã¥ÂÂ©Ã§ÂÂ¨PythonÃ¨Â¿ÂÃ¨Â¡ÂÃ¦ÂÂ°Ã¦ÂÂ®Ã¥ÂÂÃ¦ÂÂ 2017 Ã§Â¬Â¬Ã¤ÂºÂÃ§ÂÂ Ã¯Â¼ÂPython for Data Analysis, 2nd EditionÃ¯Â¼ÂÃ¤Â¸Â­Ã¦ÂÂÃ§Â¿Â»Ã¨Â¯ÂÃ§Â¬ÂÃ¨Â®Â°;;Jupyter Notebook;['Jupyter Notebook: 57.7%', 'HTML: 42.3%'];;https://github.com/GFigure/pydata-notebook;1.0;['pattern', 'sklearn', 'statsmodels'];['AI', 'CV', 'Linear Regression', 'ML', 'NN', 'RL', 'Regression', 'Sentiment Analysis'];['model'];;2018-04-21 13:42:26;2020-12-20 10:41:19;23.0;0.379;pydata-notebook;
giswqs;2;2020-01-25 18:58:17;A collection of 360+ Jupyter Python notebook examples for using Google Earth Engine with interactive mapping;;;Jupyter Notebook;['Jupyter Notebook: 61.5%', 'Python: 36.6%', 'JavaScript: 1.9%'];MIT;https://github.com/giswqs/earthengine-py-notebooks;1.0;['pattern', 'tensorflow'];['AI', 'Classification', 'Clustering', 'DL', 'Linear Regression', 'ML', 'NN', 'RL', 'Random Forest', 'Regression'];['classif', 'clustering', 'detect', 'filter', 'fit', 'layer', 'linear regression', 'machine learning', 'recogn', 'regression'];;2020-12-06 13:44:25;2020-12-19 22:58:53;742.0;0.629;earthengine-py-notebooks;
giswqs;0;2015-11-27 01:07:48;Python notebooks;Python notebooks;;Python;['Python: 100.0%'];;https://github.com/giswqs/Learning-Python;0.8;['nltk', 'skimage', 'sklearn', 'theano', 'vocabulary'];['CV', 'Classification', 'Clustering', 'DL', 'NN', 'Regression'];[];;2015-11-27 01:09:08;2020-12-19 23:32:45;6.0;0.253;Learning-Python;
gitmagistere;15;2019-03-12 13:17:08;notebooks Jupyter pour m@gistere;notebooks Jupyter pour m@gistere;;Jupyter Notebook;['Jupyter Notebook: 99.5%', 'Other: 0.5%'];;https://github.com/gitmagistere/notebook;0.8;['Pillow', 'h2o', 'nltk'];['AI', 'ANN', 'CNN', 'CV', 'Classification', 'DL', 'GAN', 'GBM', 'GRU', 'KNN', 'ML', 'NER', 'NLG', 'NN', 'RL', 'RNN', 'ReLu', 'Regression', 'VGG'];[];;2021-01-03 00:35:21;2020-12-20 10:32:50;3.0;0.188;notebook;
glouppe;2;2015-06-24 12:09:48;Random fiddling stored in notebooks;Random fiddling stored in notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/glouppe/notebooks;0.8;['keras', 'pattern', 'sklearn', 'tensorflow', 'theano', 'xgboost'];['Bayesian', 'CV', 'Classification', 'Clustering', 'Decision Tree', 'GRU', 'LSTM', 'ML', 'NN', 'Random Forest', 'ReLu', 'Regression', 'Supervised Learning'];[];;2017-03-11 14:18:36;2020-12-20 09:33:36;22.0;0.375;notebooks;
GoogleCloudPlatform;4;2014-07-10 02:35:08;Sample iPython notebook with soccer predictions;Sample iPython notebook with soccer predictions;;Jupyter Notebook;['Jupyter Notebook: 77.4%', 'Python: 22.6%'];Apache-2.0;https://github.com/GoogleCloudPlatform/ipython-soccer-predictions;1.0;['pattern', 'sklearn', 'statsmodels'];['Logistic Regression', 'ML', 'NER', 'Regression'];['machine learning', 'model', 'predict', 'recommend'];;2017-12-20 00:53:26;2020-12-19 22:40:39;447.0;0.6;ipython-soccer-predictions;
googledatalab;15;2016-04-20 20:56:19;Google Cloud Datalab samples and documentation;;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Shell: 0.2%'];Apache-2.0;https://github.com/googledatalab/notebooks;0.8;['nltk', 'pattern', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'Anomaly Detection', 'Classification', 'DL', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'RL', 'RNN', 'ReLu', 'Recommender', 'Regression', 'Speech Recognition', 'Text Classification'];[];;2018-08-17 20:44:40;2020-12-19 23:10:36;328.0;0.581;notebooks;
gopala-kr;0;2018-01-15 16:12:28;A collection of practical handson jupyter notebooks on bigdata/ml/dl/rl/cv/nlp/ds/scipy/viz-lib/various command lines;A collection of practical handson jupyter notebooks on bigdata/ml/dl/rl/cv/nlp/ds/scipy/viz-lib/various command lines;;Jupyter Notebook;['Jupyter Notebook: 99.2%', 'Python: 0.6%', 'HTML: 0.2%', 'TeX: 0.0%', 'Mathematica: 0.0%', 'Lua: 0.0%'];MIT;https://github.com/gopala-kr/notebooks;1.0;['Pillow', 'SimpleCV', 'caffe', 'face_recognition', 'gensim', 'h2o', 'keras', 'mxnet', 'nltk', 'opencv-python', 'pattern', 'py-faster-rcnn', 'pytorch', 'skimage', 'sklearn', 'spacy', 'statsmodels', 'tensorflow', 'textblob', 'theano', 'tpot', 'vocabulary', 'xgboost'];['AI', 'ANN', 'AlexNet', 'Anomaly Detection', 'Bayesian', 'Boltzmann Machine', 'CNN', 'CV', 'Chatbot', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GAN', 'GBM', 'GRU', 'Gradient Boosting', 'Image Segmentation', 'K-Means', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'Machine Translation', 'NER', 'NLG', 'NLP', 'NLU', 'NN', 'Naive Bayes', 'Object Detection', 'Pix2Pix', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Rectifier', 'Regression', 'ResNet', 'Sentiment Analysis', 'Speech Recognition', 'Supervised Learning', 'Support Vector Machines', 'Text Classification', 'U-Net', 'Unsupervised learning', 'VGG'];['AI', 'ANN', 'CNN', 'CV', 'DL', 'GAN', 'KNN', 'ML', 'NER', 'NLP', 'NN', 'RL', 'RNN', 'activation function', 'alexnet', 'anomaly', 'anomaly detection', 'artificial intelligence', 'artificial neural network', 'autoencoder', 'bayesian', 'boltzmann machine', 'classif', 'clustering', 'computer vision', 'convolutional neural network', 'decision tree', 'deep learning', 'detect', 'epoch', 'filter', 'fit', 'generative adversarial network', 'gradient boosting', 'gradient descent', 'ground truth', 'gru', 'hidden layer', 'image classification', 'image segmentation', 'input layer', 'k-means', 'k-nearest neighbor', 'label', 'layer', 'linear regression', 'logistic regression', 'loss', 'lstm', 'machine learning', 'machine translation', 'model', 'naive bayes', 'natural language processing', 'neural network', 'neuron', 'object detection', 'output layer', 'pix2pix', 'predict', 'propagation', 'random forest', 'rank', 'recogn', 'recommend', 'recommender', 'rectifier', 'recurrent neural network', 'regression', 'reinforcement learning', 'relu', 'resnet', 'reward', 'sentiment analysis', 'speech recognition', 'supervised learning', 'support vector machines', 'test data', 'text classification', 'train', 'training data', 'unlabeled', 'unsupervised learning', 'validation data', 'vgg'];;2018-03-08 14:43:59;2020-12-20 10:39:44;7.0;0.268;notebooks;
gpuopenanalytics;8;2017-05-08 01:37:25;Demo notebooks inside a docker for end-to-end examples;Demo notebooks inside a docker for end-to-end examples;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Shell: 0.1%'];;https://github.com/gpuopenanalytics/demo-docker;1.0;['h2o', 'sklearn', 'xgboost'];['AI', 'Classification', 'Clustering', 'K-Means', 'Linear Regression', 'Logistic Regression', 'ML', 'NER', 'Regression'];['AI', 'ML', 'RL', 'classif', 'layer', 'linear regression', 'model', 'predict', 'recogn', 'regression', 'train'];;2018-02-22 00:10:34;2020-12-19 22:26:28;116.0;0.51;demo-docker;
gsurma;0;2018-11-07 16:40:27;CNN image classifier implemented in Keras Notebook .;CNN image classifier implemented in Keras Notebook Ã°ÂÂÂ¼Ã¯Â¸Â.;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Python: 0.1%'];MIT;https://github.com/gsurma/image_classifier;1.0;['keras'];['AI', 'CNN', 'Classification', 'NN', 'ReLu'];['CNN', 'NN', 'classif', 'convolutional neural network', 'layer', 'loss', 'model', 'neural network', 'train'];;2019-12-09 14:46:16;2020-12-20 09:53:49;134.0;0.521;image_classifier;
gururajang;0;2020-04-20 11:40:56;;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/gururajang/Notebooks_SparkML;1.0;['h2o', 'nltk', 'pattern', 'sklearn', 'vocabulary'];['AutoML', 'Classification', 'Clustering', 'KNN', 'ML', 'NN', 'Regression'];['ML'];;2020-04-26 09:50:16;2020-12-19 23:56:20;26.0;0.39;Notebooks_SparkML;
hadrienj;0;2018-08-08 09:59:31;This is the notebook associated with the blog post:;This is the notebook associated with the blog post:;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/hadrienj/Preprocessing-for-deep-learning;1.0;['keras'];['CNN', 'CV', 'Classification', 'DL', 'ML', 'NN'];['classif', 'computer vision', 'convolutional neural network', 'deep learning', 'image classification', 'layer', 'machine learning', 'neural network', 'predict', 'recogn', 'train'];;2020-01-13 11:19:12;2020-12-19 22:40:03;70.0;0.472;Preprocessing-for-deep-learning;
hans;0;2014-09-17 16:12:55;Informal IPython experiments and tutorials. TensorFlow, machine learning/deep learning/RL, NLP applications.;Informal IPython experiments and tutorials. TensorFlow, machine learning/deep learning/RL, NLP applications.;;Jupyter Notebook;['Jupyter Notebook: 98.1%', 'Python: 1.9%'];;https://github.com/hans/ipython-notebooks;1.0;['stanza', 'tensorflow', 'theano', 'vocabulary'];['Classification', 'GRU', 'LSTM', 'Linear Regression', 'ML', 'NN', 'RNN', 'ReLu', 'Regression'];['NLP', 'NN', 'RNN', 'model', 'train'];;2017-02-15 22:44:47;2020-12-19 23:58:40;143.0;0.525;ipython-notebooks;
HanXiaoyang;0;2015-11-30 04:02:58;the data and ipython notebook of my attempt to solve the kaggle titanic problem;the data and ipython notebook of my attempt to solve the kaggle titanic problem;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/HanXiaoyang/Kaggle_Titanic;1.0;['sklearn'];['CV', 'Classification', 'KNN', 'Logistic Regression', 'ML', 'NN', 'Random Forest', 'Regression'];['train'];;2016-05-16 01:30:21;2020-12-19 23:12:26;359.0;0.586;Kaggle_Titanic;
hardmaru;2;2017-07-11 07:30:53;tutorial notebooks;tutorial notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/hardmaru/pytorch_notebooks;1.0;['pytorch', 'tensorflow'];['AI', 'Logistic Regression', 'ML', 'NN', 'ReLu', 'Regression'];['classif'];;2018-04-05 06:15:12;2020-12-19 23:33:48;323.0;0.58;pytorch_notebooks;
harusametime;2;2018-09-11 06:36:40;Amazon SageMaker examples with Japanese comments: SageMaker;Amazon SageMaker examples with Japanese comments: SageMakerÃ£ÂÂ®Ã£ÂÂµÃ£ÂÂ³Ã£ÂÂÃ£ÂÂ«Ã£ÂÂ§Ã£ÂÂ;;Jupyter Notebook;['Jupyter Notebook: 84.2%', 'Python: 14.4%', 'HTML: 1.1%', 'Shell: 0.3%'];;https://github.com/harusametime/sagemaker-notebooks;1.0;['caffe', 'keras', 'mxnet', 'pattern', 'pytorch', 'skimage', 'sklearn', 'tensorflow', 'vocabulary', 'xgboost'];['AI', 'ANN', 'Anomaly Detection', 'CNN', 'CV', 'Classification', 'DL', 'GAN', 'ML', 'NER', 'NLP', 'NN', 'Object Detection', 'Pix2Pix', 'RL', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Text Classification'];['AI', 'CNN', 'CV', 'ML', 'NER', 'NLP', 'NN', 'classif', 'epoch', 'fit', 'hidden layer', 'image classification', 'label', 'layer', 'loss', 'machine translation', 'model', 'named entity recognition', 'natural language processing', 'neural network', 'pix2pix', 'predict', 'recogn', 'recommend', 'resnet', 'train', 'training data'];;2020-11-06 05:09:28;2020-12-19 23:59:33;34.0;0.413;sagemaker-notebooks;
